Level	Country	Bending	Reuse	Variance of Reuse
19	ESP	0.3	0.253742871	2.60E-04
20	ESP	0.3	0.254415537	2.68E-04
21	ESP	0.3	0.259471899	3.22E-04
22	ESP	0.3	0.264685163	2.47E-04
23	ESP	0.3	0.268273669	3.58E-04
24	ESP	0.3	0.270866426	2.66E-04
25	ESP	0.3	0.274458998	2.42E-04
26	ESP	0.3	0.273160638	2.32E-04
27	ESP	0.3	0.277061531	6.83E-05
28	ESP	0.3	0.279065097	6.84E-05
29	ESP	0.3	0.279746965	7.40E-05
30	ESP	0.3	0.282977953	8.32E-05
31	ESP	0.3	0.285673908	3.79E-05
32	ESP	0.3	0.287211386	3.88E-05
33	ESP	0.3	0.291192762	2.07E-05
34	ESP	0.3	0.294632543	1.62E-09
35	ESP	0.3	0.294600692	9.04E-33
1	ESP	0.4	0.221701434	1.49E-16
2	ESP	0.4	0.225577068	3.26E-05
3	ESP	0.4	0.225465029	3.80E-05
4	ESP	0.4	0.226098431	4.10E-05
5	ESP	0.4	0.229820192	7.09E-05
6	ESP	0.4	0.231222468	8.57E-05
7	ESP	0.4	0.237039125	1.54E-04
8	ESP	0.4	0.238901814	2.09E-04
9	ESP	0.4	0.241494345	2.89E-04
10	ESP	0.4	0.245316947	2.67E-04
11	ESP	0.4	0.250382675	3.01E-04
12	ESP	0.4	0.254993152	3.25E-04
13	ESP	0.4	0.25728771	3.03E-04
14	ESP	0.4	0.258242491	3.12E-04
15	ESP	0.4	0.260824652	2.70E-04
16	ESP	0.4	0.263963755	1.58E-04
17	ESP	0.4	0.266350422	1.93E-04
18	ESP	0.4	0.270741211	2.40E-04
19	ESP	0.4	0.271581617	2.25E-04
20	ESP	0.4	0.271960931	2.26E-04
21	ESP	0.4	0.276861994	2.84E-04
22	ESP	0.4	0.281567776	2.12E-04
23	ESP	0.4	0.285014095	3.14E-04
24	ESP	0.4	0.287404729	2.35E-04
25	ESP	0.4	0.290430642	2.11E-04
26	ESP	0.4	0.288873913	2.03E-04
27	ESP	0.4	0.292296539	6.35E-05
28	ESP	0.4	0.293988849	6.26E-05
29	ESP	0.4	0.294496944	6.48E-05
30	ESP	0.4	0.29753379	7.50E-05
31	ESP	0.4	0.300201962	3.91E-05
32	ESP	0.4	0.301609641	3.65E-05
33	ESP	0.4	0.305450574	2.02E-05
34	ESP	0.4	0.308835982	1.61E-09
35	ESP	0.4	0.308809001	1.45E-32
1	ESP	0.5	0.250585977	2.91E-18
2	ESP	0.5	0.254185908	3.27E-05
3	ESP	0.5	0.253882374	3.72E-05
4	ESP	0.5	0.254503844	3.98E-05
5	ESP	0.5	0.257969719	6.26E-05
6	ESP	0.5	0.258918168	7.43E-05
7	ESP	0.5	0.263673812	1.27E-04
8	ESP	0.5	0.264861654	1.79E-04
9	ESP	0.5	0.267134618	2.32E-04
10	ESP	0.5	0.270377575	2.16E-04
11	ESP	0.5	0.274755265	2.51E-04
12	ESP	0.5	0.278049791	2.78E-04
13	ESP	0.5	0.28019781	2.58E-04
14	ESP	0.5	0.280899502	2.65E-04
15	ESP	0.5	0.283162449	2.36E-04
16	ESP	0.5	0.285603249	1.29E-04
17	ESP	0.5	0.287961011	1.67E-04
18	ESP	0.5	0.291848607	2.11E-04
19	ESP	0.5	0.29257276	1.95E-04
20	ESP	0.5	0.292821086	1.92E-04
21	ESP	0.5	0.297477613	2.50E-04
22	ESP	0.5	0.301444198	1.79E-04
23	ESP	0.5	0.304650368	2.71E-04
24	ESP	0.5	0.306658326	2.04E-04
25	ESP	0.5	0.308835508	1.80E-04
26	ESP	0.5	0.306968817	1.77E-04
27	ESP	0.5	0.309708017	6.08E-05
28	ESP	0.5	0.310892134	5.83E-05
29	ESP	0.5	0.311078129	5.65E-05
30	ESP	0.5	0.313819383	6.79E-05
31	ESP	0.5	0.316337605	4.13E-05
32	ESP	0.5	0.317571569	3.40E-05
33	ESP	0.5	0.321221251	1.93E-05
34	ESP	0.5	0.324495449	1.61E-09
35	ESP	0.5	0.324471944	1.15E-32
1	ESP	0.6	0.289903569	5.69E-20
2	ESP	0.6	0.293059468	3.20E-05
3	ESP	0.6	0.292513118	3.53E-05
4	ESP	0.6	0.293110991	3.72E-05
5	ESP	0.6	0.295892882	4.68E-05
6	ESP	0.6	0.296237766	5.42E-05
7	ESP	0.6	0.29927413	9.73E-05
8	ESP	0.6	0.300036387	1.46E-04
9	ESP	0.6	0.301272667	1.81E-04
10	ESP	0.6	0.303452764	1.62E-04
11	ESP	0.6	0.306811576	1.99E-04
12	ESP	0.6	0.308035232	2.26E-04
13	ESP	0.6	0.309965426	2.12E-04
14	ESP	0.6	0.310562309	2.24E-04
15	ESP	0.6	0.312607767	1.91E-04
16	ESP	0.6	0.314236307	1.00E-04
17	ESP	0.6	0.316286263	1.31E-04
18	ESP	0.6	0.319447798	1.69E-04
19	ESP	0.6	0.319930519	1.56E-04
20	ESP	0.6	0.320038823	1.49E-04
21	ESP	0.6	0.324264376	2.08E-04
22	ESP	0.6	0.327458688	1.47E-04
23	ESP	0.6	0.330212865	2.25E-04
24	ESP	0.6	0.331654588	1.70E-04
25	ESP	0.6	0.332585855	1.48E-04
26	ESP	0.6	0.330316203	1.51E-04
27	ESP	0.6	0.33208877	6.22E-05
28	ESP	0.6	0.332501813	5.56E-05
29	ESP	0.6	0.332202462	4.71E-05
30	ESP	0.6	0.334452042	6.00E-05
31	ESP	0.6	0.336710819	4.50E-05
32	ESP	0.6	0.337662338	3.12E-05
33	ESP	0.6	0.340995555	1.84E-05
34	ESP	0.6	0.344027626	1.61E-09
35	ESP	0.6	0.344009955	1.15E-32
1	ESP	0.7	0.343210994	1.55E-21
2	ESP	0.7	0.34512855	3.06E-05
3	ESP	0.7	0.344696094	3.14E-05
4	ESP	0.7	0.344843725	3.70E-05
5	ESP	0.7	0.347000259	3.38E-05
6	ESP	0.7	0.346803631	3.58E-05
7	ESP	0.7	0.347567761	6.62E-05
8	ESP	0.7	0.347633909	1.04E-04
9	ESP	0.7	0.347649245	1.21E-04
10	ESP	0.7	0.348432141	9.84E-05
11	ESP	0.7	0.350305544	1.31E-04
12	ESP	0.7	0.348873676	1.76E-04
13	ESP	0.7	0.350468303	1.68E-04
14	ESP	0.7	0.350678863	1.81E-04
15	ESP	0.7	0.352211495	1.54E-04
16	ESP	0.7	0.35252549	9.13E-05
17	ESP	0.7	0.354179192	1.15E-04
18	ESP	0.7	0.356183886	1.44E-04
19	ESP	0.7	0.35621003	1.40E-04
20	ESP	0.7	0.356242005	1.35E-04
21	ESP	0.7	0.359650218	1.84E-04
22	ESP	0.7	0.361725451	1.34E-04
23	ESP	0.7	0.363606553	1.96E-04
24	ESP	0.7	0.364298161	1.45E-04
25	ESP	0.7	0.363335162	1.27E-04
26	ESP	0.7	0.360469875	1.43E-04
27	ESP	0.7	0.360931113	7.52E-05
28	ESP	0.7	0.360207662	5.89E-05
29	ESP	0.7	0.359206373	3.92E-05
30	ESP	0.7	0.360628307	5.37E-05
31	ESP	0.7	0.362468447	5.22E-05
32	ESP	0.7	0.362984059	2.90E-05
33	ESP	0.7	0.36583948	1.78E-05
34	ESP	0.7	0.368429787	1.65E-09
35	ESP	0.7	0.368421025	2.54E-32
1	ESP	0.8	0.419736774	6.91E-23
2	ESP	0.8	0.421284489	2.73E-05
3	ESP	0.8	0.420244806	2.72E-05
4	ESP	0.8	0.420712012	2.78E-05
5	ESP	0.8	0.421705492	2.95E-05
6	ESP	0.8	0.420641936	2.61E-05
7	ESP	0.8	0.418908135	6.49E-05
8	ESP	0.8	0.417672467	9.48E-05
9	ESP	0.8	0.415805064	1.07E-04
10	ESP	0.8	0.413778455	6.08E-05
11	ESP	0.8	0.413317948	9.65E-05
12	ESP	0.8	0.40764701	1.81E-04
13	ESP	0.8	0.40868947	1.81E-04
14	ESP	0.8	0.408620804	2.04E-04
15	ESP	0.8	0.409334393	1.82E-04
16	ESP	0.8	0.407657575	1.74E-04
17	ESP	0.8	0.408426487	1.82E-04
18	ESP	0.8	0.408801079	1.83E-04
19	ESP	0.8	0.407967309	2.12E-04
20	ESP	0.8	0.407651558	1.98E-04
21	ESP	0.8	0.409818645	2.23E-04
22	ESP	0.8	0.410391151	1.92E-04
23	ESP	0.8	0.410806161	2.36E-04
24	ESP	0.8	0.410159879	1.66E-04
25	ESP	0.8	0.406379043	1.48E-04
26	ESP	0.8	0.402816052	1.89E-04
27	ESP	0.8	0.401605627	1.14E-04
28	ESP	0.8	0.399140488	7.47E-05
29	ESP	0.8	0.397158675	3.95E-05
30	ESP	0.8	0.39693909	5.46E-05
31	ESP	0.8	0.39807259	6.75E-05
32	ESP	0.8	0.397851324	2.96E-05
33	ESP	0.8	0.400038411	1.81E-05
34	ESP	0.8	0.401874091	1.82E-09
35	ESP	0.8	0.401879925	1.15E-32
1	ESP	0.9	0.543738958	3.24E-24
2	ESP	0.9	0.543995674	2.30E-05
3	ESP	0.9	0.543568004	2.18E-05
4	ESP	0.9	0.54391228	2.20E-05
5	ESP	0.9	0.543172414	3.68E-05
6	ESP	0.9	0.540028576	5.03E-05
7	ESP	0.9	0.535014016	1.17E-04
8	ESP	0.9	0.530250492	1.98E-04
9	ESP	0.9	0.525543873	2.65E-04
10	ESP	0.9	0.519874768	2.20E-04
11	ESP	0.9	0.516272304	3.24E-04
12	ESP	0.9	0.500964386	6.27E-04
13	ESP	0.9	0.501147396	6.35E-04
14	ESP	0.9	0.500596194	6.73E-04
15	ESP	0.9	0.500039611	6.53E-04
16	ESP	0.9	0.495816146	7.79E-04
17	ESP	0.9	0.495412425	7.61E-04
18	ESP	0.9	0.493394554	6.62E-04
19	ESP	0.9	0.490397942	7.15E-04
20	ESP	0.9	0.489759822	7.15E-04
21	ESP	0.9	0.489313573	5.87E-04
22	ESP	0.9	0.487961923	5.83E-04
23	ESP	0.9	0.485123799	5.63E-04
24	ESP	0.9	0.481405615	3.77E-04
25	ESP	0.9	0.473564394	3.43E-04
26	ESP	0.9	0.469191462	4.66E-04
27	ESP	0.9	0.466196681	2.89E-04
28	ESP	0.9	0.460538136	1.61E-04
29	ESP	0.9	0.456843313	1.01E-04
30	ESP	0.9	0.453240564	9.50E-05
31	ESP	0.9	0.453234448	1.21E-04
32	ESP	0.9	0.451682735	4.87E-05
33	ESP	0.9	0.45282586	3.45E-05
34	ESP	0.9	0.453592723	2.08E-09
35	ESP	0.9	0.453614746	2.41E-32
1	ESP	1	0.778737529	6.59E-26
2	ESP	1	0.773500729	1.19E-04
3	ESP	1	0.771662232	1.34E-04
4	ESP	1	0.77154798	1.32E-04
5	ESP	1	0.764823204	3.58E-04
6	ESP	1	0.762831829	3.58E-04
7	ESP	1	0.745831177	0.00105162
8	ESP	1	0.733406849	0.001962473
9	ESP	1	0.711233941	0.003069626
10	ESP	1	0.696008391	0.002775331
11	ESP	1	0.679684521	0.0023947
12	ESP	1	0.646299677	0.004062649
13	ESP	1	0.646135285	0.004170137
14	ESP	1	0.645245416	0.004152408
15	ESP	1	0.643125804	0.003971678
16	ESP	1	0.629573702	0.004212528
17	ESP	1	0.625823338	0.003691302
18	ESP	1	0.619952723	0.003316013
19	ESP	1	0.61582332	0.003372937
20	ESP	1	0.615090427	0.003383365
21	ESP	1	0.612158144	0.002816172
22	ESP	1	0.606354643	0.002482062
23	ESP	1	0.598784516	0.00235474
24	ESP	1	0.590519421	0.001761878
25	ESP	1	0.572279649	0.00165889
26	ESP	1	0.564601541	0.002215569
27	ESP	1	0.553033589	9.27E-04
28	ESP	1	0.542410839	4.29E-04
29	ESP	1	0.53513791	2.33E-04
30	ESP	1	0.529871696	2.42E-04
31	ESP	1	0.528569523	2.87E-04
32	ESP	1	0.524993569	1.80E-04
33	ESP	1	0.523637942	1.35E-04
34	ESP	1	0.521670957	1.83E-08
35	ESP	1	0.521726986	4.23E-32
1	EST	0	0.291026944	4.34E-09
2	EST	0	0.295304874	3.76E-05
3	EST	0	0.298976755	6.94E-05
4	EST	0	0.301817602	1.17E-04
5	EST	0	0.304719128	1.03E-04
6	EST	0	0.307108788	1.67E-04
7	EST	0	0.308807025	1.67E-04
8	EST	0	0.311112117	1.44E-04
9	EST	0	0.313705453	1.45E-04
10	EST	0	0.314663215	1.08E-04
11	EST	0	0.316397716	9.18E-05
12	EST	0	0.318316177	1.21E-04
13	EST	0	0.322291276	1.01E-04
14	EST	0	0.323825694	1.05E-04
15	EST	0	0.324863734	9.71E-05
16	EST	0	0.325814431	1.01E-04
17	EST	0	0.328428508	1.25E-04
18	EST	0	0.329959657	1.19E-04
19	EST	0	0.332169138	1.02E-04
20	EST	0	0.333844499	1.01E-04
21	EST	0	0.33521479	1.14E-04
22	EST	0	0.340513134	9.93E-05
23	EST	0	0.341328834	1.03E-04
24	EST	0	0.340406038	7.96E-05
25	EST	0	0.34200571	6.68E-05
26	EST	0	0.344807335	8.38E-05
27	EST	0	0.347181524	6.23E-05
28	EST	0	0.34942003	6.08E-05
29	EST	0	0.350906585	3.24E-05
30	EST	0	0.353048139	3.40E-05
31	EST	0	0.354548035	1.71E-05
32	EST	0	0.356153915	1.25E-05
33	EST	0	0.359139375	5.35E-06
34	EST	0	0.360646941	2.74E-11
35	EST	0	0.359986093	1.11E-32
1	EST	0.1	0.30808994	1.42E-11
2	EST	0.1	0.312161995	3.68E-05
3	EST	0.1	0.315724774	6.70E-05
4	EST	0.1	0.318327222	1.15E-04
5	EST	0.1	0.32079509	9.96E-05
6	EST	0.1	0.322626348	1.65E-04
7	EST	0.1	0.324059718	1.63E-04
8	EST	0.1	0.326057096	1.40E-04
9	EST	0.1	0.328383933	1.41E-04
10	EST	0.1	0.329135697	1.01E-04
11	EST	0.1	0.330583347	8.61E-05
12	EST	0.1	0.332190613	1.08E-04
13	EST	0.1	0.335990215	8.96E-05
14	EST	0.1	0.337424565	9.25E-05
15	EST	0.1	0.338314446	8.48E-05
16	EST	0.1	0.33915755	8.81E-05
17	EST	0.1	0.341617054	1.12E-04
18	EST	0.1	0.343020597	1.06E-04
19	EST	0.1	0.345163853	8.92E-05
20	EST	0.1	0.346484401	9.43E-05
21	EST	0.1	0.347754047	1.06E-04
22	EST	0.1	0.352361307	9.08E-05
23	EST	0.1	0.35317871	9.54E-05
24	EST	0.1	0.351840501	7.27E-05
25	EST	0.1	0.353138134	6.08E-05
26	EST	0.1	0.355435811	8.04E-05
27	EST	0.1	0.357594866	5.88E-05
28	EST	0.1	0.35941569	5.54E-05
29	EST	0.1	0.360538155	2.89E-05
30	EST	0.1	0.362508796	3.06E-05
31	EST	0.1	0.363880558	1.43E-05
32	EST	0.1	0.365422318	1.02E-05
33	EST	0.1	0.36807014	4.91E-06
34	EST	0.1	0.369468797	2.99E-11
35	EST	0.1	0.36942325	6.30E-33
1	EST	0.2	0.328284102	6.26E-14
2	EST	0.2	0.332080679	3.52E-05
3	EST	0.2	0.335498023	6.39E-05
4	EST	0.2	0.337846229	1.11E-04
5	EST	0.2	0.339798201	9.70E-05
6	EST	0.2	0.34098714	1.66E-04
7	EST	0.2	0.342137831	1.63E-04
8	EST	0.2	0.343785179	1.39E-04
9	EST	0.2	0.345864087	1.36E-04
10	EST	0.2	0.346347419	9.29E-05
11	EST	0.2	0.347460184	8.02E-05
12	EST	0.2	0.348719507	9.62E-05
13	EST	0.2	0.35232443	7.97E-05
14	EST	0.2	0.353594711	8.43E-05
15	EST	0.2	0.354244611	7.62E-05
16	EST	0.2	0.354942363	7.88E-05
17	EST	0.2	0.357225425	1.01E-04
18	EST	0.2	0.358524104	9.42E-05
19	EST	0.2	0.36059657	7.90E-05
20	EST	0.2	0.361493624	8.93E-05
21	EST	0.2	0.362581864	1.01E-04
22	EST	0.2	0.366392514	8.31E-05
23	EST	0.2	0.367190482	8.93E-05
24	EST	0.2	0.365392753	6.70E-05
25	EST	0.2	0.366382172	5.62E-05
26	EST	0.2	0.368120502	7.91E-05
27	EST	0.2	0.369991783	5.68E-05
28	EST	0.2	0.37126996	5.12E-05
29	EST	0.2	0.371995396	2.60E-05
30	EST	0.2	0.37376178	2.76E-05
31	EST	0.2	0.37498107	1.16E-05
32	EST	0.2	0.376437436	8.17E-06
33	EST	0.2	0.378711664	4.52E-06
34	EST	0.2	0.379979155	3.19E-11
35	EST	0.2	0.379974172	1.22E-32
1	EST	0.3	0.352347633	7.58E-17
2	EST	0.3	0.355795565	3.30E-05
3	EST	0.3	0.359009267	5.97E-05
4	EST	0.3	0.361062195	1.06E-04
5	EST	0.3	0.362413317	9.47E-05
6	EST	0.3	0.362812587	1.73E-04
7	EST	0.3	0.363639504	1.70E-04
8	EST	0.3	0.364882031	1.44E-04
9	EST	0.3	0.366575336	1.42E-04
10	EST	0.3	0.366711319	9.43E-05
11	EST	0.3	0.367344946	8.13E-05
12	EST	0.3	0.36820806	9.26E-05
13	EST	0.3	0.371556484	8.00E-05
14	EST	0.3	0.37272817	8.23E-05
15	EST	0.3	0.37297097	7.63E-05
16	EST	0.3	0.373289299	7.64E-05
17	EST	0.3	0.375395694	9.64E-05
18	EST	0.3	0.376533333	8.97E-05
19	EST	0.3	0.378364777	7.61E-05
20	EST	0.3	0.378890138	9.22E-05
21	EST	0.3	0.379736231	1.05E-04
22	EST	0.3	0.382613463	8.22E-05
23	EST	0.3	0.383376197	9.06E-05
24	EST	0.3	0.380980506	6.64E-05
25	EST	0.3	0.381579871	5.56E-05
26	EST	0.3	0.38265854	7.95E-05
27	EST	0.3	0.384122262	5.74E-05
28	EST	0.3	0.384657577	4.81E-05
29	EST	0.3	0.384899558	2.46E-05
30	EST	0.3	0.38642428	2.60E-05
31	EST	0.3	0.387409786	8.97E-06
32	EST	0.3	0.38875926	6.40E-06
33	EST	0.3	0.390613996	4.20E-06
34	EST	0.3	0.391732025	3.38E-11
35	EST	0.3	0.39173008	1.29E-32
1	EST	0.4	0.379163834	2.02E-19
2	EST	0.4	0.382218033	3.05E-05
3	EST	0.4	0.385183303	5.51E-05
4	EST	0.4	0.386913637	9.87E-05
5	EST	0.4	0.387589483	9.37E-05
6	EST	0.4	0.387085657	1.90E-04
7	EST	0.4	0.387575294	1.85E-04
8	EST	0.4	0.388381145	1.57E-04
9	EST	0.4	0.389711057	1.53E-04
10	EST	0.4	0.389457734	1.02E-04
11	EST	0.4	0.389685808	9.00E-05
12	EST	0.4	0.390108103	9.77E-05
13	EST	0.4	0.393150292	8.87E-05
14	EST	0.4	0.394173896	9.03E-05
15	EST	0.4	0.394052438	8.24E-05
16	EST	0.4	0.394266641	7.84E-05
17	EST	0.4	0.396101004	9.30E-05
18	EST	0.4	0.397125733	8.49E-05
19	EST	0.4	0.398922269	7.24E-05
20	EST	0.4	0.398683091	9.17E-05
21	EST	0.4	0.399227285	1.09E-04
22	EST	0.4	0.400986744	7.76E-05
23	EST	0.4	0.401710751	8.83E-05
24	EST	0.4	0.398758136	6.40E-05
25	EST	0.4	0.399028578	5.61E-05
26	EST	0.4	0.399362451	8.47E-05
27	EST	0.4	0.400439319	6.19E-05
28	EST	0.4	0.400140763	4.79E-05
29	EST	0.4	0.39993853	2.24E-05
30	EST	0.4	0.401167886	2.34E-05
31	EST	0.4	0.401993972	6.84E-06
32	EST	0.4	0.403205459	5.14E-06
33	EST	0.4	0.40456713	4.01E-06
34	EST	0.4	0.4055021	3.58E-11
35	EST	0.4	0.4055007	1.01E-32
1	EST	0.5	0.410328784	1.79E-21
2	EST	0.5	0.412922444	2.75E-05
3	EST	0.5	0.415572344	4.97E-05
4	EST	0.5	0.416944944	8.99E-05
5	EST	0.5	0.416891467	9.37E-05
6	EST	0.5	0.415294243	2.20E-04
7	EST	0.5	0.415484561	2.09E-04
8	EST	0.5	0.415718327	1.84E-04
9	EST	0.5	0.416763077	1.76E-04
10	EST	0.5	0.416105784	1.20E-04
11	EST	0.5	0.415778732	1.10E-04
12	EST	0.5	0.415705399	1.15E-04
13	EST	0.5	0.418372131	1.12E-04
14	EST	0.5	0.4191561	1.12E-04
15	EST	0.5	0.418423324	1.08E-04
16	EST	0.5	0.418239491	9.61E-05
17	EST	0.5	0.419838407	1.04E-04
18	EST	0.5	0.420694945	9.48E-05
19	EST	0.5	0.422261497	8.27E-05
20	EST	0.5	0.421266856	1.05E-04
21	EST	0.5	0.421439628	1.29E-04
22	EST	0.5	0.421848738	8.56E-05
23	EST	0.5	0.422530737	9.91E-05
24	EST	0.5	0.418870903	7.08E-05
25	EST	0.5	0.41872548	6.49E-05
26	EST	0.5	0.418188384	9.50E-05
27	EST	0.5	0.418722301	7.28E-05
28	EST	0.5	0.417320482	5.08E-05
29	EST	0.5	0.416593339	2.30E-05
30	EST	0.5	0.417468818	2.36E-05
31	EST	0.5	0.418047862	5.80E-06
32	EST	0.5	0.419085106	4.76E-06
33	EST	0.5	0.419891674	4.01E-06
34	EST	0.5	0.420621332	3.76E-11
35	EST	0.5	0.420620309	8.08E-33
1	EST	0.6	0.448009516	2.66E-23
2	EST	0.6	0.449964381	2.20E-05
3	EST	0.6	0.452252965	4.19E-05
4	EST	0.6	0.453238127	7.74E-05
5	EST	0.6	0.452168355	9.94E-05
6	EST	0.6	0.44916732	2.78E-04
7	EST	0.6	0.448977274	2.67E-04
8	EST	0.6	0.448791958	2.36E-04
9	EST	0.6	0.449246121	2.23E-04
10	EST	0.6	0.44807657	1.66E-04
11	EST	0.6	0.44710291	1.58E-04
12	EST	0.6	0.446395652	1.65E-04
13	EST	0.6	0.448605868	1.69E-04
14	EST	0.6	0.449243055	1.67E-04
15	EST	0.6	0.447739827	1.69E-04
16	EST	0.6	0.447088126	1.41E-04
17	EST	0.6	0.448293065	1.40E-04
18	EST	0.6	0.448946766	1.28E-04
19	EST	0.6	0.450168684	1.12E-04
20	EST	0.6	0.448223972	1.33E-04
21	EST	0.6	0.447894786	1.70E-04
22	EST	0.6	0.446748548	1.12E-04
23	EST	0.6	0.447365757	1.28E-04
24	EST	0.6	0.442823699	9.01E-05
25	EST	0.6	0.4422011	8.72E-05
26	EST	0.6	0.440596976	1.16E-04
27	EST	0.6	0.440429163	9.53E-05
28	EST	0.6	0.437556988	5.99E-05
29	EST	0.6	0.436252512	2.77E-05
30	EST	0.6	0.436681675	2.78E-05
31	EST	0.6	0.436939964	6.96E-06
32	EST	0.6	0.437748254	5.99E-06
33	EST	0.6	0.437892407	4.39E-06
34	EST	0.6	0.438369589	3.90E-11
35	EST	0.6	0.438369067	1.52E-32
1	EST	0.7	0.492909702	6.71E-25
2	EST	0.7	0.493836506	1.42E-05
3	EST	0.7	0.495784638	3.18E-05
4	EST	0.7	0.496244642	6.09E-05
5	EST	0.7	0.49410763	1.11E-04
6	EST	0.7	0.489401575	3.76E-04
7	EST	0.7	0.488830914	3.56E-04
8	EST	0.7	0.488182219	3.24E-04
9	EST	0.7	0.487952494	2.99E-04
10	EST	0.7	0.486059723	2.43E-04
11	EST	0.7	0.484360542	2.45E-04
12	EST	0.7	0.483108421	2.56E-04
13	EST	0.7	0.484777755	2.70E-04
14	EST	0.7	0.485174722	2.63E-04
15	EST	0.7	0.482703712	2.83E-04
16	EST	0.7	0.481328911	2.28E-04
17	EST	0.7	0.482117284	2.12E-04
18	EST	0.7	0.482540481	1.97E-04
19	EST	0.7	0.48339153	1.75E-04
20	EST	0.7	0.480308883	1.88E-04
21	EST	0.7	0.479310357	2.51E-04
22	EST	0.7	0.476267313	1.70E-04
23	EST	0.7	0.476803658	1.89E-04
24	EST	0.7	0.471187085	1.31E-04
25	EST	0.7	0.470001285	1.33E-04
26	EST	0.7	0.467082223	1.55E-04
27	EST	0.7	0.466003643	1.38E-04
28	EST	0.7	0.4611843	7.93E-05
29	EST	0.7	0.459263296	3.99E-05
30	EST	0.7	0.459122333	3.97E-05
31	EST	0.7	0.458966183	1.25E-05
32	EST	0.7	0.459470872	1.00E-05
33	EST	0.7	0.458825842	5.46E-06
34	EST	0.7	0.458998306	3.97E-11
35	EST	0.7	0.458998418	6.88E-33
1	EST	0.8	0.547568237	2.46E-26
2	EST	0.8	0.547676728	8.00E-06
3	EST	0.8	0.548913696	1.79E-05
4	EST	0.8	0.549095229	3.71E-05
5	EST	0.8	0.545547772	1.42E-04
6	EST	0.8	0.538508254	5.57E-04
7	EST	0.8	0.537761226	5.26E-04
8	EST	0.8	0.53648638	4.86E-04
9	EST	0.8	0.535257425	4.39E-04
10	EST	0.8	0.532007388	3.86E-04
11	EST	0.8	0.529440376	4.12E-04
12	EST	0.8	0.527420405	4.31E-04
13	EST	0.8	0.528482017	4.58E-04
14	EST	0.8	0.528656669	4.41E-04
15	EST	0.8	0.525089558	5.00E-04
16	EST	0.8	0.522828385	3.97E-04
17	EST	0.8	0.523097662	3.58E-04
18	EST	0.8	0.523313497	3.39E-04
19	EST	0.8	0.523710763	3.06E-04
20	EST	0.8	0.519048336	2.95E-04
21	EST	0.8	0.517257245	4.04E-04
22	EST	0.8	0.511902937	2.96E-04
23	EST	0.8	0.512424773	3.15E-04
24	EST	0.8	0.505403117	2.11E-04
25	EST	0.8	0.503585807	2.24E-04
26	EST	0.8	0.499069062	2.25E-04
27	EST	0.8	0.496816875	2.16E-04
28	EST	0.8	0.489402786	1.15E-04
29	EST	0.8	0.486862777	6.58E-05
30	EST	0.8	0.485962568	6.57E-05
31	EST	0.8	0.485232305	2.44E-05
32	EST	0.8	0.485422223	1.91E-05
33	EST	0.8	0.483818604	7.87E-06
34	EST	0.8	0.483625994	3.94E-11
35	EST	0.8	0.483626943	1.52E-32
1	EST	0.9	0.616132845	7.96E-28
2	EST	0.9	0.6149819	1.27E-05
3	EST	0.9	0.615529812	1.50E-05
4	EST	0.9	0.61543849	2.25E-05
5	EST	0.9	0.610081122	2.44E-04
6	EST	0.9	0.600024635	9.32E-04
7	EST	0.9	0.599191984	8.77E-04
8	EST	0.9	0.597262921	8.16E-04
9	EST	0.9	0.594448785	7.23E-04
10	EST	0.9	0.58920884	6.95E-04
11	EST	0.9	0.585533668	7.78E-04
12	EST	0.9	0.582551237	8.00E-04
13	EST	0.9	0.582947544	8.40E-04
14	EST	0.9	0.582741803	8.00E-04
15	EST	0.9	0.577687593	9.24E-04
16	EST	0.9	0.574132738	7.36E-04
17	EST	0.9	0.573710825	6.56E-04
18	EST	0.9	0.573772459	6.28E-04
19	EST	0.9	0.573574081	5.79E-04
20	EST	0.9	0.566672451	5.20E-04
21	EST	0.9	0.563899446	7.08E-04
22	EST	0.9	0.55542719	5.49E-04
23	EST	0.9	0.555780447	5.54E-04
24	EST	0.9	0.546942383	3.53E-04
25	EST	0.9	0.544310631	3.83E-04
26	EST	0.9	0.537958527	3.42E-04
27	EST	0.9	0.53421785	3.54E-04
28	EST	0.9	0.523604289	1.84E-04
29	EST	0.9	0.520105713	1.10E-04
30	EST	0.9	0.518202825	1.10E-04
31	EST	0.9	0.516826044	4.72E-05
32	EST	0.9	0.51667465	3.77E-05
33	EST	0.9	0.513842859	1.25E-05
34	EST	0.9	0.513202338	3.78E-11
35	EST	0.9	0.51320436	1.11E-32
1	EST	1	0.703888099	1.11E-29
2	EST	1	0.701337506	6.56E-05
3	EST	1	0.700960661	5.61E-05
4	EST	1	0.700077126	6.90E-05
5	EST	1	0.692146959	5.77E-04
6	EST	1	0.677645656	0.001754325
7	EST	1	0.677122315	0.001662848
8	EST	1	0.675852069	0.001596167
9	EST	1	0.670287278	0.001408356
10	EST	1	0.661387342	0.001391341
11	EST	1	0.65670529	0.001623451
12	EST	1	0.652653046	0.001635979
13	EST	1	0.652240971	0.001672609
14	EST	1	0.651304572	0.001564144
15	EST	1	0.644184627	0.001770503
16	EST	1	0.638605938	0.00140945
17	EST	1	0.637528879	0.001282444
18	EST	1	0.637679301	0.001246305
19	EST	1	0.636851206	0.001180297
20	EST	1	0.626172569	0.001020187
21	EST	1	0.622473594	0.001310379
